poll_id,pollster_id,pollster,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,start_date,end_date,question_id,sample_size,population,population_full,created_at,url,race_id,cycle,office_type,seat_number,election_date,stage,nationwide_batch,ranked_choice_reallocated,hypothetical,party,answer,candidate_id,candidate_name,pct
84719,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/17/23,11/19/23,187488,5855,rv,rv,11/21/23 09:15,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,44
84720,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/16/23,11/18/23,187489,4000,rv,rv,11/21/23 09:15,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,42
84720,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/16/23,11/18/23,187489,4000,rv,rv,11/21/23 09:15,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
84721,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/15/23,11/17/23,187490,4000,rv,rv,11/21/23 09:15,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,42
84721,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/15/23,11/17/23,187490,4000,rv,rv,11/21/23 09:15,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,42
84722,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/14/23,11/16/23,187491,4000,rv,rv,11/21/23 09:15,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,42
84722,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/14/23,11/16/23,187491,4000,rv,rv,11/21/23 09:15,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,42
84723,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/13/23,11/15/23,187492,4000,rv,rv,11/21/23 09:15,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,41
84723,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/13/23,11/15/23,187492,4000,rv,rv,11/21/23 09:15,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
84724,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/12/23,11/14/23,187493,4000,rv,rv,11/21/23 09:15,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,41
84724,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/12/23,11/14/23,187493,4000,rv,rv,11/21/23 09:15,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
84725,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/11/23,11/13/23,187494,4000,rv,rv,11/21/23 09:16,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,41
84725,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/11/23,11/13/23,187494,4000,rv,rv,11/21/23 09:16,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
84667,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/10/23,11/12/23,185696,6130,rv,rv,11/14/23 09:08,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,42
84667,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/10/23,11/12/23,185696,6130,rv,rv,11/14/23 09:08,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
84726,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/9/23,11/11/23,187495,4000,rv,rv,11/21/23 09:18,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,43
84726,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/9/23,11/11/23,187495,4000,rv,rv,11/21/23 09:18,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,42
84727,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/8/23,11/10/23,187496,4000,rv,rv,11/21/23 09:18,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,42
84727,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/8/23,11/10/23,187496,4000,rv,rv,11/21/23 09:18,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
84728,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/7/23,11/9/23,187497,4000,rv,rv,11/21/23 09:19,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,42
84728,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/7/23,11/9/23,187497,4000,rv,rv,11/21/23 09:19,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,42
84729,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/6/23,11/8/23,187498,4000,rv,rv,11/21/23 09:19,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,42
84729,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/6/23,11/8/23,187498,4000,rv,rv,11/21/23 09:19,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
84730,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/5/23,11/7/23,187499,4000,rv,rv,11/21/23 09:19,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,43
84730,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/5/23,11/7/23,187499,4000,rv,rv,11/21/23 09:19,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,42
84650,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185582,800,rv,rv,11/10/23 09:24,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,42
84650,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185582,800,rv,rv,11/10/23 09:24,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,46
84650,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185583,800,rv,rv,11/10/23 09:24,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,36
84650,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185583,800,rv,rv,11/10/23 09:24,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,40
84650,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185583,800,rv,rv,11/10/23 09:24,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,11
84650,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185583,800,rv,rv,11/10/23 09:24,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,1
84651,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185584,803,rv,rv,11/10/23 09:24,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,41
84651,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185584,803,rv,rv,11/10/23 09:24,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,48
84651,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185585,803,rv,rv,11/10/23 09:24,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,34
84651,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185585,803,rv,rv,11/10/23 09:24,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
84651,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185585,803,rv,rv,11/10/23 09:24,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,10
84651,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185585,803,rv,rv,11/10/23 09:24,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,1
84652,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185586,700,rv,rv,11/10/23 09:24,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,43
84652,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185586,700,rv,rv,11/10/23 09:24,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
84652,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185587,700,rv,rv,11/10/23 09:24,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,38
84652,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185587,700,rv,rv,11/10/23 09:24,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,37
84652,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185587,700,rv,rv,11/10/23 09:24,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,10
84652,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185587,700,rv,rv,11/10/23 09:24,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,2
84653,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185588,437,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,43
84653,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185588,437,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,46
84653,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185589,437,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,35
84653,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185589,437,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,39
84653,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185589,437,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,11
84653,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185589,437,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,1
84654,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185590,702,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,39
84654,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185590,702,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,48
84654,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185591,702,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,33
84654,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185591,702,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,42
84654,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185591,702,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,9
84654,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185591,702,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,2
84655,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185592,805,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,44
84655,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185592,805,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,47
84655,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185593,805,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,38
84655,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185593,805,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,41
84655,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185593,805,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,8
84655,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185593,805,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,1
84656,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185594,675,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,46
84656,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185594,675,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,47
84656,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185595,675,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,36
84656,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185595,675,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,38
84656,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185595,675,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,13
84656,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/7/23,185595,675,rv,rv,11/10/23 09:25,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,2
84731,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/4/23,11/6/23,187500,4000,rv,rv,11/21/23 09:20,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,42
84731,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/4/23,11/6/23,187500,4000,rv,rv,11/21/23 09:20,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
84599,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/3/23,11/5/23,185063,6000,rv,rv,11/7/23 12:54,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,42
84599,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/3/23,11/5/23,185063,6000,rv,rv,11/7/23 12:54,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,44
84599,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/3/23,11/5/23,185064,6000,rv,rv,11/7/23 12:55,https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,41
84599,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/3/23,11/5/23,185064,6000,rv,rv,11/7/23 12:55,https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,DeSantis,16646,Ron DeSantis,39
84732,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/2/23,11/4/23,187501,4000,rv,rv,11/21/23 09:22,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,41
84732,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/2/23,11/4/23,187501,4000,rv,rv,11/21/23 09:22,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,44
84733,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/1/23,11/3/23,187502,4000,rv,rv,11/21/23 09:22,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,42
84733,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,11/1/23,11/3/23,187502,4000,rv,rv,11/21/23 09:22,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,44
84734,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/31/23,11/2/23,187503,4000,rv,rv,11/21/23 09:23,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,42
84734,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/31/23,11/2/23,187503,4000,rv,rv,11/21/23 09:23,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
84735,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/1/23,187504,4000,rv,rv,11/21/23 09:24,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,42
84735,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,10/30/23,11/1/23,187504,4000,rv,rv,11/21/23 09:24,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
